month,media,tv,radio,prog_type,nom,appartenance,party_abb,time
2020-04-01,France Inter,FALSE,TRUE,MAG,Fournier Michel,Divers Droite,Droite,3
2020-04-01,France Info,FALSE,TRUE,JT,Fournier Michel,Divers Droite,Droite,14
2020-03-01,France Inter,FALSE,TRUE,JT,Fournier Michel,Divers Droite,Droite,3
2020-10-01,France Info,FALSE,TRUE,JT,Fournier Michel,Divers Droite,Droite,9
2020-05-01,France Info,FALSE,TRUE,JT,Fournier Michel,Divers Droite,Droite,37
2020-07-01,France Info,FALSE,TRUE,JT,Fournier Michel,Divers Droite,Droite,22
2020-02-01,TMC,TRUE,FALSE,MAG,Gourault Jacqueline,Ministre,Exécutif,1
2020-04-01,France 3,TRUE,FALSE,MAG,Gourault Jacqueline,Ministre,Exécutif,11
2020-04-01,TMC,TRUE,FALSE,MAG,Gourault Jacqueline,Ministre,Exécutif,1
2020-02-01,LCI,TRUE,FALSE,MAG,Gourault Jacqueline,Ministre,Exécutif,1
2020-04-01,BFM TV,TRUE,FALSE,JT,Gourault Jacqueline,Ministre,Exécutif,1
2020-03-01,CNEWS,TRUE,FALSE,MAG,Gourault Jacqueline,Ministre,Exécutif,1
2020-02-01,Sud Radio,FALSE,TRUE,MAG,Gourault Jacqueline,Ministre,Exécutif,12
2020-10-01,Sud Radio,FALSE,TRUE,MAG,Gourault Jacqueline,Ministre,Exécutif,13
2020-08-01,TMC,TRUE,FALSE,MAG,Gourault Jacqueline,Ministre,Exécutif,1
2020-07-01,France Info TV,TRUE,FALSE,JT,Gourault Jacqueline,Ministre,Exécutif,5
2020-05-01,CNEWS,TRUE,FALSE,JT,Gourault Jacqueline,Ministre,Exécutif,3
2020-05-01,TMC,TRUE,FALSE,MAG,Gourault Jacqueline,Ministre,Exécutif,1
2020-09-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,10
2020-09-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,8
2020-02-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,53
2020-01-01,BFM TV,TRUE,FALSE,JT,Legrain Sarah,La France Insoumise,LFI,14
2020-01-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,25
2020-10-01,CNEWS,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,29
2020-10-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,23
2020-12-01,France Info TV,TRUE,FALSE,JT,Legrain Sarah,La France Insoumise,LFI,8
2020-06-01,BFM TV,TRUE,FALSE,JT,Legrain Sarah,La France Insoumise,LFI,9
2020-06-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,9
2020-05-01,CNEWS,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,9
2020-05-01,LCI,TRUE,FALSE,MAG,Legrain Sarah,La France Insoumise,LFI,9
2020-12-01,LCI,TRUE,FALSE,MAG,Mesnier Thomas,La République En Marche,LREM,10
2020-12-01,France Info,FALSE,TRUE,JT,Mesnier Thomas,La République En Marche,LREM,6
2020-04-01,RTL,FALSE,TRUE,MAG,Mesnier Thomas,La République En Marche,LREM,5
2020-03-01,Europe 1,FALSE,TRUE,MAG,Mesnier Thomas,La République En Marche,LREM,4
2020-03-01,RTL,FALSE,TRUE,MAG,Mesnier Thomas,La République En Marche,LREM,7
2020-05-01,BFM TV,TRUE,FALSE,JT,Mesnier Thomas,La République En Marche,LREM,2
2020-05-01,France Info TV,TRUE,FALSE,JT,Mesnier Thomas,La République En Marche,LREM,1
2020-05-01,France Info TV,TRUE,FALSE,MAG,Mesnier Thomas,La République En Marche,LREM,6
2020-05-01,France Info,FALSE,TRUE,JT,Mesnier Thomas,La République En Marche,LREM,6
2020-05-01,France Info,FALSE,TRUE,MAG,Mesnier Thomas,La République En Marche,LREM,5
2020-05-01,BFM,FALSE,TRUE,MAG,Mesnier Thomas,La République En Marche,LREM,22
2020-06-01,France Info,FALSE,TRUE,JT,Mesnier Thomas,La République En Marche,LREM,10
2020-01-01,TF1,TRUE,FALSE,MAG,Pancher Bertrand,Mouvement Radical,NA,1
2020-04-01,TF1,TRUE,FALSE,MAG,Pancher Bertrand,Mouvement Radical,NA,10
2020-04-01,France 2,TRUE,FALSE,JT,Pancher Bertrand,Mouvement Radical,NA,10
2020-04-01,BFM TV,TRUE,FALSE,JT,Pancher Bertrand,Mouvement Radical,NA,2
2020-04-01,France Info TV,TRUE,FALSE,JT,Pancher Bertrand,Mouvement Radical,NA,15
2020-11-01,France Info TV,TRUE,FALSE,JT,Pancher Bertrand,Mouvement Radical,NA,4
2020-12-01,BFM TV,TRUE,FALSE,JT,Pancher Bertrand,Mouvement Radical,NA,8
2020-12-01,LCI,TRUE,FALSE,MAG,Pancher Bertrand,Mouvement Radical,NA,4
2020-07-01,LCI,TRUE,FALSE,JT,Pancher Bertrand,Mouvement Radical,NA,3
2020-06-01,BFM TV,TRUE,FALSE,JT,Pancher Bertrand,Mouvement Radical,NA,9
2020-06-01,LCI,TRUE,FALSE,MAG,Pancher Bertrand,Mouvement Radical,NA,5
2020-06-01,France Info TV,TRUE,FALSE,JT,Pancher Bertrand,Mouvement Radical,NA,2
2020-02-01,France 5,TRUE,FALSE,MAG,Peyron Michele,La République En Marche,LREM,1
2020-02-01,France 5,TRUE,FALSE,PROG,Peyron Michele,La République En Marche,LREM,1
2020-01-01,France 5,TRUE,FALSE,PROG,Peyron Michele,La République En Marche,LREM,1
2020-01-01,TMC,TRUE,FALSE,MAG,Peyron Michele,La République En Marche,LREM,1
2020-02-01,BFM TV,TRUE,FALSE,MAG,Peyron Michele,La République En Marche,LREM,2
2020-01-01,CNEWS,TRUE,FALSE,MAG,Peyron Michele,La République En Marche,LREM,1
2020-01-01,France Inter,FALSE,TRUE,MAG,Peyron Michele,La République En Marche,LREM,1
2020-08-01,BFM TV,TRUE,FALSE,JT,Peyron Michele,La République En Marche,LREM,5
2020-06-01,BFM TV,TRUE,FALSE,JT,Peyron Michele,La République En Marche,LREM,4
2020-06-01,LCI,TRUE,FALSE,MAG,Peyron Michele,La République En Marche,LREM,1
2020-06-01,TMC,TRUE,FALSE,MAG,Peyron Michele,La République En Marche,LREM,1
2020-05-01,TMC,TRUE,FALSE,MAG,Peyron Michele,La République En Marche,LREM,1
2020-09-01,BFM TV,TRUE,FALSE,JT,Poulliat Eric,La République En Marche,LREM,2
2020-09-01,BFM TV,TRUE,FALSE,MAG,Poulliat Eric,La République En Marche,LREM,4
2020-09-01,CNEWS,TRUE,FALSE,MAG,Poulliat Eric,La République En Marche,LREM,4
2020-11-01,BFM TV,TRUE,FALSE,JT,Poulliat Eric,La République En Marche,LREM,29
2020-10-01,BFM TV,TRUE,FALSE,MAG,Poulliat Eric,La République En Marche,LREM,3
2020-10-01,CNEWS,TRUE,FALSE,MAG,Poulliat Eric,La République En Marche,LREM,7
2020-12-01,CNEWS,TRUE,FALSE,MAG,Poulliat Eric,La République En Marche,LREM,2
2020-12-01,France Info TV,TRUE,FALSE,MAG,Poulliat Eric,La République En Marche,LREM,20
2020-02-01,France Culture,FALSE,TRUE,JT,Poulliat Eric,La République En Marche,LREM,1
2020-07-01,BFM TV,TRUE,FALSE,JT,Poulliat Eric,La République En Marche,LREM,2
2020-07-01,CNEWS,TRUE,FALSE,JT,Poulliat Eric,La République En Marche,LREM,3
2020-09-01,RMC Story,TRUE,FALSE,MAG,Poulliat Eric,La République En Marche,LREM,6
2020-10-01,BFM TV,TRUE,FALSE,JT,Reitzer Jean Luc,Les Républicains,LR,16
2020-10-01,BFM TV,TRUE,FALSE,MAG,Reitzer Jean Luc,Les Républicains,LR,2
2020-10-01,CNEWS,TRUE,FALSE,MAG,Reitzer Jean Luc,Les Républicains,LR,3
2020-12-01,France Culture,FALSE,TRUE,JT,Reitzer Jean Luc,Les Républicains,LR,1
2020-10-01,France Info,FALSE,TRUE,JT,Reitzer Jean Luc,Les Républicains,LR,12
2020-10-01,France Info,FALSE,TRUE,MAG,Reitzer Jean Luc,Les Républicains,LR,1
2020-10-01,RTL,FALSE,TRUE,MAG,Reitzer Jean Luc,Les Républicains,LR,1
2020-06-01,BFM TV,TRUE,FALSE,JT,Reitzer Jean Luc,Les Républicains,LR,6
2020-06-01,LCI,TRUE,FALSE,MAG,Reitzer Jean Luc,Les Républicains,LR,17
2020-05-01,BFM TV,TRUE,FALSE,JT,Reitzer Jean Luc,Les Républicains,LR,30
2020-05-01,France Info,FALSE,TRUE,JT,Reitzer Jean Luc,Les Républicains,LR,5
2020-10-01,France 5,TRUE,FALSE,PROG,Reitzer Jean Luc,Les Républicains,LR,12
2020-10-01,BFM TV,TRUE,FALSE,JT,Reynaud Herve,Les Républicains,LR,6
2020-10-01,CNEWS,TRUE,FALSE,JT,Reynaud Herve,Divers Droite,Droite,6
2020-10-01,CNEWS,TRUE,FALSE,MAG,Reynaud Herve,Divers Droite,Droite,3
2020-10-01,LCI,TRUE,FALSE,JT,Reynaud Herve,Les Républicains,LR,2
2020-10-01,LCI,TRUE,FALSE,MAG,Reynaud Herve,Les Républicains,LR,2
2020-10-01,France Info TV,TRUE,FALSE,JT,Reynaud Herve,Divers Droite,Droite,3
2020-11-01,France Info,FALSE,TRUE,JT,Reynaud Herve,Divers Droite,Droite,6
2020-10-01,France Inter,FALSE,TRUE,JT,Reynaud Herve,Divers Droite,Droite,1
2020-10-01,France Info,FALSE,TRUE,JT,Reynaud Herve,Divers Droite,Droite,9
2020-10-01,RMC,FALSE,TRUE,JT,Reynaud Herve,Divers Droite,Droite,1
2020-10-01,RTL,FALSE,TRUE,MAG,Reynaud Herve,Divers Droite,Droite,4
2020-10-01,France 5,TRUE,FALSE,MAG,Reynaud Herve,Les Républicains,LR,1
2020-04-01,France 2,TRUE,FALSE,JT,Rilhac Cecile,La République En Marche,LREM,8
2020-04-01,CNEWS,TRUE,FALSE,JT,Rilhac Cecile,La République En Marche,LREM,34
2020-04-01,LCI,TRUE,FALSE,JT,Rilhac Cecile,La République En Marche,LREM,9
2020-04-01,LCI,TRUE,FALSE,MAG,Rilhac Cecile,La République En Marche,LREM,9
2020-04-01,France Info TV,TRUE,FALSE,JT,Rilhac Cecile,La République En Marche,LREM,9
2020-11-01,LCI,TRUE,FALSE,MAG,Rilhac Cecile,La République En Marche,LREM,15
2020-01-01,CNEWS,TRUE,FALSE,JT,Rilhac Cecile,La République En Marche,LREM,1
2020-01-01,CNEWS,TRUE,FALSE,MAG,Rilhac Cecile,La République En Marche,LREM,8
2020-01-01,LCI,TRUE,FALSE,MAG,Rilhac Cecile,La République En Marche,LREM,7
2020-10-01,LCI,TRUE,FALSE,MAG,Rilhac Cecile,La République En Marche,LREM,17
2020-08-01,LCI,TRUE,FALSE,MAG,Rilhac Cecile,La République En Marche,LREM,10
2020-10-01,TF1,TRUE,FALSE,MAG,Rilhac Cecile,La République En Marche,LREM,7
2020-04-01,TF1,TRUE,FALSE,JT,Rio Philippe,Parti Communiste Français,PCF,6
2020-09-01,France Info TV,TRUE,FALSE,JT,Rio Philippe,Parti Communiste Français,PCF,2
2020-04-01,LCI,TRUE,FALSE,MAG,Rio Philippe,Parti Communiste Français,PCF,3
2020-11-01,France Info TV,TRUE,FALSE,JT,Rio Philippe,Parti Communiste Français,PCF,14
2020-11-01,France Inter,FALSE,TRUE,JT,Rio Philippe,Parti Communiste Français,PCF,1
2020-11-01,France Info,FALSE,TRUE,JT,Rio Philippe,Parti Communiste Français,PCF,12
2020-11-01,RMC,FALSE,TRUE,MAG,Rio Philippe,Parti Communiste Français,PCF,8
2020-05-01,BFM TV,TRUE,FALSE,JT,Rio Philippe,Parti Communiste Français,PCF,8
2020-05-01,BFM TV,TRUE,FALSE,MAG,Rio Philippe,Parti Communiste Français,PCF,1
2020-05-01,RMC,FALSE,TRUE,MAG,Rio Philippe,Parti Communiste Français,PCF,1
2020-11-01,France 2,TRUE,FALSE,MAG,Rio Philippe,Parti Communiste Français,PCF,4
2020-11-01,RMC Découverte,TRUE,FALSE,MAG,Rio Philippe,Parti Communiste Français,PCF,4
2020-09-01,BFM TV,TRUE,FALSE,JT,Rivasi Michele,EELV,EELV,6
2020-09-01,LCI,TRUE,FALSE,MAG,Rivasi Michele,EELV,EELV,7
2020-04-01,France Info TV,TRUE,FALSE,MAG,Rivasi Michele,EELV,EELV,4
2020-01-01,France Info TV,TRUE,FALSE,MAG,Rivasi Michele,EELV,EELV,4
2020-01-01,France Info TV,TRUE,FALSE,PROG,Rivasi Michele,EELV,EELV,1
2020-03-01,France Info TV,TRUE,FALSE,MAG,Rivasi Michele,EELV,EELV,4
2020-04-01,France Info,FALSE,TRUE,JT,Rivasi Michele,EELV,EELV,6
2020-08-01,France Info TV,TRUE,FALSE,PROG,Rivasi Michele,EELV,EELV,1
2020-05-01,LCI,TRUE,FALSE,MAG,Rivasi Michele,EELV,EELV,2
2020-06-01,France Culture,FALSE,TRUE,PROG,Rivasi Michele,EELV,EELV,1
2020-06-01,RMC,FALSE,TRUE,MAG,Rivasi Michele,EELV,EELV,7
2020-06-01,RMC Découverte,TRUE,FALSE,MAG,Rivasi Michele,EELV,EELV,7
2020-09-01,LCI,TRUE,FALSE,MAG,Rousset Alain,Parti Socialiste,PS,2
2020-02-01,France Info TV,TRUE,FALSE,JT,Rousset Alain,Parti Socialiste,PS,1
2020-04-01,BFM TV,TRUE,FALSE,JT,Rousset Alain,Parti Socialiste,PS,5
2020-04-01,LCI,TRUE,FALSE,MAG,Rousset Alain,Parti Socialiste,PS,5
2020-11-01,France Info TV,TRUE,FALSE,JT,Rousset Alain,Parti Socialiste,PS,3
2020-12-01,BFM,FALSE,TRUE,JT,Rousset Alain,Parti Socialiste,PS,2
2020-12-01,BFM,FALSE,TRUE,MAG,Rousset Alain,Parti Socialiste,PS,47
2020-07-01,RMC Story,TRUE,FALSE,JT,Rousset Alain,Parti Socialiste,PS,1
2020-05-01,Europe 1,FALSE,TRUE,MAG,Rousset Alain,Parti Socialiste,PS,8
2020-07-01,BFM,FALSE,TRUE,JT,Rousset Alain,Parti Socialiste,PS,2
2020-07-01,BFM,FALSE,TRUE,MAG,Rousset Alain,Parti Socialiste,PS,22
2020-12-01,RMC Story,TRUE,FALSE,JT,Rousset Alain,Parti Socialiste,PS,2
2020-02-01,CNEWS,TRUE,FALSE,JT,Schellenberger Raphael,Les Républicains,LR,3
2020-02-01,CNEWS,TRUE,FALSE,MAG,Schellenberger Raphael,Les Républicains,LR,5
2020-02-01,LCI,TRUE,FALSE,JT,Schellenberger Raphael,Les Républicains,LR,2
2020-04-01,CNEWS,TRUE,FALSE,JT,Schellenberger Raphael,Les Républicains,LR,1
2020-02-01,France Info,FALSE,TRUE,JT,Schellenberger Raphael,Les Républicains,LR,4
2020-02-01,Europe 1,FALSE,TRUE,MAG,Schellenberger Raphael,Les Républicains,LR,3
2020-02-01,Sud Radio,FALSE,TRUE,JT,Schellenberger Raphael,Les Républicains,LR,1
2020-10-01,France Inter,FALSE,TRUE,JT,Schellenberger Raphael,Les Républicains,LR,3
2020-07-01,CNEWS,TRUE,FALSE,MAG,Schellenberger Raphael,Les Républicains,LR,2
2020-06-01,LCI,TRUE,FALSE,MAG,Schellenberger Raphael,Les Républicains,LR,4
2020-06-01,BFM,FALSE,TRUE,MAG,Schellenberger Raphael,Les Républicains,LR,9
2020-12-01,TF1,TRUE,FALSE,MAG,Schellenberger Raphael,Les Républicains,LR,7
2020-02-01,RMC Story,TRUE,FALSE,MAG,Sejourne Stephane,La République En Marche,LREM,10
2020-02-01,BFM,FALSE,TRUE,MAG,Sejourne Stephane,La République En Marche,LREM,14
2020-04-01,France Info,FALSE,TRUE,JT,Sejourne Stephane,La République En Marche,LREM,25
2020-03-01,France Info,FALSE,TRUE,MAG,Sejourne Stephane,La République En Marche,LREM,11
2020-03-01,Europe 1,FALSE,TRUE,MAG,Sejourne Stephane,La République En Marche,LREM,9
2020-07-01,BFM TV,TRUE,FALSE,MAG,Sejourne Stephane,La République En Marche,LREM,6
2020-07-01,France Info TV,TRUE,FALSE,MAG,Sejourne Stephane,La République En Marche,LREM,5
2020-07-01,France Info TV,TRUE,FALSE,PROG,Sejourne Stephane,La République En Marche,LREM,23
2020-06-01,France Info TV,TRUE,FALSE,MAG,Sejourne Stephane,La République En Marche,LREM,6
2020-05-01,France Info TV,TRUE,FALSE,JT,Sejourne Stephane,La République En Marche,LREM,5
2020-07-01,Europe 1,FALSE,TRUE,MAG,Sejourne Stephane,La République En Marche,LREM,9
2020-06-01,France Info,FALSE,TRUE,MAG,Sejourne Stephane,La République En Marche,LREM,22
2020-09-01,CNEWS,TRUE,FALSE,MAG,Verdier Jouclas Marie Chr,La République En Marche,LREM,3
2020-09-01,LCI,TRUE,FALSE,MAG,Verdier Jouclas Marie Chr,La République En Marche,LREM,4
2020-09-01,France Info TV,TRUE,FALSE,JT,Verdier Jouclas Marie Chr,La République En Marche,LREM,6
2020-04-01,BFM TV,TRUE,FALSE,JT,Verdier Jouclas Marie Chr,La République En Marche,LREM,44
2020-01-01,France Info TV,TRUE,FALSE,JT,Verdier Jouclas Marie Chr,La République En Marche,LREM,13
2020-10-01,BFM TV,TRUE,FALSE,JT,Verdier Jouclas Marie Chr,La République En Marche,LREM,17
2020-08-01,BFM TV,TRUE,FALSE,JT,Verdier Jouclas Marie Chr,La République En Marche,LREM,23
2020-08-01,CNEWS,TRUE,FALSE,MAG,Verdier Jouclas Marie Chr,La République En Marche,LREM,3
2020-08-01,LCI,TRUE,FALSE,MAG,Verdier Jouclas Marie Chr,La République En Marche,LREM,11
2020-07-01,France Info TV,TRUE,FALSE,JT,Verdier Jouclas Marie Chr,La République En Marche,LREM,44
2020-08-01,Sud Radio,FALSE,TRUE,MAG,Verdier Jouclas Marie Chr,La République En Marche,LREM,6
2020-07-01,Sud Radio,FALSE,TRUE,PROG,Verdier Jouclas Marie Chr,La République En Marche,LREM,8
2020-01-01,BFM TV,TRUE,FALSE,JT,Veunac Michel,Mouvement Démocrate,MODEM,2
2020-01-01,France Info TV,TRUE,FALSE,JT,Veunac Michel,Mouvement Démocrate,MODEM,1
2020-04-01,France Inter,FALSE,TRUE,MAG,Veunac Michel,Mouvement Démocrate,MODEM,7
2020-01-01,France Info,FALSE,TRUE,JT,Veunac Michel,Mouvement Démocrate,MODEM,1
2020-05-01,BFM TV,TRUE,FALSE,JT,Veunac Michel,Mouvement Démocrate,MODEM,20
2020-05-01,BFM TV,TRUE,FALSE,MAG,Veunac Michel,Mouvement Démocrate,MODEM,5
2020-05-01,France Inter,FALSE,TRUE,MAG,Veunac Michel,Mouvement Démocrate,MODEM,6
2020-05-01,France Info,FALSE,TRUE,JT,Veunac Michel,Mouvement Démocrate,MODEM,23
2020-05-01,France Info,FALSE,TRUE,MAG,Veunac Michel,Mouvement Démocrate,MODEM,2
2020-05-01,RMC,FALSE,TRUE,JT,Veunac Michel,Mouvement Démocrate,MODEM,1
2020-05-01,France 5,TRUE,FALSE,MAG,Veunac Michel,Mouvement Démocrate,MODEM,1
2020-05-01,RMC Découverte,TRUE,FALSE,JT,Veunac Michel,Mouvement Démocrate,MODEM,1
2020-09-01,BFM TV,TRUE,FALSE,JT,Ahamada Said,La République En Marche,LREM,14
2020-09-01,LCI,TRUE,FALSE,MAG,Ahamada Said,La République En Marche,LREM,5
2020-09-01,France Info TV,TRUE,FALSE,JT,Ahamada Said,La République En Marche,LREM,4
2020-11-01,LCI,TRUE,FALSE,MAG,Ahamada Said,La République En Marche,LREM,142.03333333333333
2020-01-01,BFM TV,TRUE,FALSE,JT,Ahamada Said,La République En Marche,LREM,3
2020-12-01,BFM TV,TRUE,FALSE,JT,Ahamada Said,La République En Marche,LREM,5
2020-12-01,France Info,FALSE,TRUE,JT,Ahamada Said,La République En Marche,LREM,6
2020-08-01,LCI,TRUE,FALSE,MAG,Ahamada Said,La République En Marche,LREM,3
2020-07-01,BFM TV,TRUE,FALSE,JT,Ahamada Said,La République En Marche,LREM,9
2020-07-01,LCI,TRUE,FALSE,MAG,Ahamada Said,La République En Marche,LREM,10
2020-06-01,BFM TV,TRUE,FALSE,MAG,Ahamada Said,La République En Marche,LREM,3
2020-09-01,LCI,TRUE,FALSE,MAG,Chaibi Leila,La France Insoumise,LFI,11
2020-02-01,LCI,TRUE,FALSE,MAG,Chaibi Leila,La France Insoumise,LFI,9
2020-11-01,LCI,TRUE,FALSE,MAG,Chaibi Leila,La France Insoumise,LFI,4
2020-01-01,LCI,TRUE,FALSE,MAG,Chaibi Leila,La France Insoumise,LFI,4
2020-03-01,France Info TV,TRUE,FALSE,JT,Chaibi Leila,La France Insoumise,LFI,12
2020-10-01,LCI,TRUE,FALSE,MAG,Chaibi Leila,La France Insoumise,LFI,2
2020-12-01,LCI,TRUE,FALSE,MAG,Chaibi Leila,La France Insoumise,LFI,10
2020-07-01,LCI,TRUE,FALSE,MAG,Chaibi Leila,La France Insoumise,LFI,29
2020-06-01,BFM TV,TRUE,FALSE,JT,Chaibi Leila,La France Insoumise,LFI,18
2020-06-01,LCI,TRUE,FALSE,MAG,Chaibi Leila,La France Insoumise,LFI,11
2020-05-01,LCI,TRUE,FALSE,MAG,Chaibi Leila,La France Insoumise,LFI,8
2020-09-01,BFM TV,TRUE,FALSE,JT,Chalas Emilie,La République En Marche,LREM,4
2020-11-01,BFM TV,TRUE,FALSE,JT,Chalas Emilie,La République En Marche,LREM,1
2020-11-01,LCI,TRUE,FALSE,MAG,Chalas Emilie,La République En Marche,LREM,1
2020-08-01,RMC Story,TRUE,FALSE,MAG,Chalas Emilie,La République En Marche,LREM,3
2020-08-01,BFM TV,TRUE,FALSE,JT,Chalas Emilie,La République En Marche,LREM,5
2020-08-01,BFM TV,TRUE,FALSE,MAG,Chalas Emilie,La République En Marche,LREM,7
2020-08-01,LCI,TRUE,FALSE,JT,Chalas Emilie,La République En Marche,LREM,2
2020-07-01,BFM TV,TRUE,FALSE,JT,Chalas Emilie,La République En Marche,LREM,4
2020-06-01,LCI,TRUE,FALSE,JT,Chalas Emilie,La République En Marche,LREM,1
2020-08-01,RMC,FALSE,TRUE,JT,Chalas Emilie,La République En Marche,LREM,1
2020-08-01,RMC,FALSE,TRUE,MAG,Chalas Emilie,La République En Marche,LREM,6
2020-02-01,BFM TV,TRUE,FALSE,JT,Clodong Olivier,Divers,NA,1
2020-11-01,LCI,TRUE,FALSE,MAG,Clodong Olivier,Divers Droite,Droite,14
2020-11-01,France Info TV,TRUE,FALSE,JT,Clodong Olivier,Divers Droite,Droite,1
2020-10-01,BFM TV,TRUE,FALSE,JT,Clodong Olivier,Divers,NA,3
2020-10-01,BFM TV,TRUE,FALSE,JT,Clodong Olivier,Divers Droite,Droite,1
2020-10-01,France Info TV,TRUE,FALSE,JT,Clodong Olivier,Divers Droite,Droite,1
2020-11-01,France Info,FALSE,TRUE,JT,Clodong Olivier,Divers Droite,Droite,10
2020-11-01,Europe 1,FALSE,TRUE,JT,Clodong Olivier,Divers Droite,Droite,1
2020-11-01,Europe 1,FALSE,TRUE,MAG,Clodong Olivier,Divers Droite,Droite,4
2020-04-01,Europe 1,FALSE,TRUE,JT,Clodong Olivier,Divers Droite,Droite,1
2020-11-01,France 5,TRUE,FALSE,PROG,Clodong Olivier,Divers Droite,Droite,4
2020-02-01,BFM TV,TRUE,FALSE,JT,Cordier Pierre,Les Républicains,LR,2
2020-02-01,CNEWS,TRUE,FALSE,MAG,Cordier Pierre,Les Républicains,LR,11
2020-02-01,LCI,TRUE,FALSE,MAG,Cordier Pierre,Les Républicains,LR,2
2020-02-01,France Info TV,TRUE,FALSE,JT,Cordier Pierre,Les Républicains,LR,3
2020-02-01,France Info,FALSE,TRUE,JT,Cordier Pierre,Les Républicains,LR,1
2020-02-01,RTL,FALSE,TRUE,JT,Cordier Pierre,Les Républicains,LR,1
2020-08-01,LCI,TRUE,FALSE,MAG,Cordier Pierre,Les Républicains,LR,6
2020-07-01,CNEWS,TRUE,FALSE,JT,Cordier Pierre,Les Républicains,LR,9
2020-07-01,CNEWS,TRUE,FALSE,MAG,Cordier Pierre,Les Républicains,LR,4
2020-05-01,CNEWS,TRUE,FALSE,MAG,Cordier Pierre,Les Républicains,LR,2
2020-05-01,France Info TV,TRUE,FALSE,JT,Cordier Pierre,Les Républicains,LR,2
2020-03-01,France Info TV,TRUE,FALSE,JT,Delattre Nathalie,Mouvement Radical,NA,1
2020-10-01,BFM TV,TRUE,FALSE,MAG,Delattre Nathalie,Mouvement Radical,NA,3
2020-12-01,France Info,FALSE,TRUE,MAG,Delattre Nathalie,Mouvement Radical,NA,2
2020-10-01,France Inter,FALSE,TRUE,MAG,Delattre Nathalie,Mouvement Radical,NA,6
2020-07-01,BFM TV,TRUE,FALSE,JT,Delattre Nathalie,Mouvement Radical,NA,11
2020-07-01,CNEWS,TRUE,FALSE,MAG,Delattre Nathalie,Mouvement Radical,NA,1
2020-07-01,LCI,TRUE,FALSE,MAG,Delattre Nathalie,Mouvement Radical,NA,4
2020-05-01,BFM TV,TRUE,FALSE,JT,Delattre Nathalie,Mouvement Radical,NA,3
2020-05-01,CNEWS,TRUE,FALSE,JT,Delattre Nathalie,Mouvement Radical,NA,6
2020-05-01,RMC,FALSE,TRUE,JT,Delattre Nathalie,Mouvement Radical,NA,1
2020-07-01,France Info,FALSE,TRUE,JT,Delattre Nathalie,Mouvement Radical,NA,1
2020-01-01,France Info TV,TRUE,FALSE,JT,Delaunay Michele,Parti Socialiste,PS,6
2020-11-01,France Info,FALSE,TRUE,JT,Delaunay Michele,Parti Socialiste,PS,3
2020-11-01,France Info,FALSE,TRUE,MAG,Delaunay Michele,Parti Socialiste,PS,4
2020-04-01,France Inter,FALSE,TRUE,MAG,Delaunay Michele,Parti Socialiste,PS,7
2020-04-01,France Culture,FALSE,TRUE,MAG,Delaunay Michele,Parti Socialiste,PS,7
2020-04-01,RTL,FALSE,TRUE,MAG,Delaunay Michele,Parti Socialiste,PS,8
2020-10-01,RTL,FALSE,TRUE,JT,Delaunay Michele,Parti Socialiste,PS,1
2020-07-01,France Info TV,TRUE,FALSE,JT,Delaunay Michele,Parti Socialiste,PS,3
2020-05-01,France Culture,FALSE,TRUE,MAG,Delaunay Michele,Parti Socialiste,PS,10
2020-08-01,France Info,FALSE,TRUE,JT,Delaunay Michele,Parti Socialiste,PS,2
2020-08-01,Europe 1,FALSE,TRUE,MAG,Delaunay Michele,Parti Socialiste,PS,3
2020-09-01,CNEWS,TRUE,FALSE,MAG,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,9
2020-09-01,LCI,TRUE,FALSE,MAG,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,8
2020-11-01,CNEWS,TRUE,FALSE,MAG,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,6
2020-11-01,LCI,TRUE,FALSE,MAG,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,3
2020-03-01,France Info TV,TRUE,FALSE,JT,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,2
2020-10-01,LCI,TRUE,FALSE,MAG,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,4
2020-08-01,LCI,TRUE,FALSE,MAG,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,10
2020-07-01,LCI,TRUE,FALSE,MAG,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,15
2020-06-01,CNEWS,TRUE,FALSE,MAG,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,4
2020-06-01,LCI,TRUE,FALSE,MAG,Dumas Frederique,Union Des Démocrates Et Indépendants,UDI,6
