month,media,tv,radio,prog_type,nom,appartenance,party_abb,time,path
2021-10-01,LCI,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,153.03333333333333,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,68.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,BFM TV,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,28,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,BFM TV,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,13,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,CNEWS,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,92.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,CNEWS,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,23,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,LCI,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,288.06666666666666,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,LCI,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,67.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-11-01,BFM TV,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,105.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,BFM TV,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,90.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,101.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,21,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,LCI,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,64.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,LCI,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,43,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,151.03333333333333,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,103.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,BFM TV,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,BFM TV,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,3,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,430.1166666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,72.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,LCI,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,186.05,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,LCI,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,69.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-07-01,TF1,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,19,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,TF1,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,37,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,M6,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,14,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,M6,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,14,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,C8,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,RMC Story,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,RMC Découverte,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,TF1,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,France 5,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,France 5,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,TMC,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,RMC Story,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-08-01,TF1,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,18,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,16,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,France 3,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,M6,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,15,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,RMC Story,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,France 5,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,France 5,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,RMC Story,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-08-01,France 3,TRUE,FALSE,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-08-2021_31-08-2021.xlsx
2021-09-01,TF1,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,14,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,3,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 3,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 3,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,M6,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,C8,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC Story,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,8,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 2,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,12,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 5,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,6,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 5,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,TMC,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,74.01666666666667,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC Story,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,7,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,TF1,TRUE,FALSE,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 5,TRUE,FALSE,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,13,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 5,TRUE,FALSE,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,C8,TRUE,FALSE,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,TMC,TRUE,FALSE,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-10-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 3,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,M6,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,C8,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,RMC Story,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 2,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,10,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 5,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 5,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,TMC,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,14,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,RMC Story,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,TF1,TRUE,FALSE,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 5,TRUE,FALSE,PROG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 5,TRUE,FALSE,PROG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-11-01,TF1,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,36,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,TF1,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,21,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,24,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France 2,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,12,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France 3,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France 3,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,M6,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,22,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,M6,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,8,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,C8,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,RMC Découverte,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Horsdébat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,RMC Découverte,TRUE,FALSE,JT,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,RMC Story,TRUE,FALSE,JT,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France 2,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République Hors Débat Politique,Exécutif,28,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France 5,TRUE,FALSE,MAG,Macron Emmanuel,Président De La République En Débat Politique,Exécutif,5,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
